age,workclass,education,experience,occupation,hours_per_week,salary
32,Private,High School,16,Tech-Support,34,25K-50K
54,Self-Emp,Associate,33,Tech-Support,25,50K-75K
30,Federal-Gov,High School,10,Prof-Specialty,29,25K-50K
22,Private,Associate,3,Other-Service,44,25K-50K
28,Private,High School,13,Tech-Support,22,25K-50K
27,Private,Associate,6,Prof-Specialty,24,25K-50K
30,Private,Doctorate,0,,45,25K-50K
58,Private,High School,37,Exec-Managerial,44,75K-100K
63,Self-Emp,Masters,37,Admin,28,75K-100K
32,Private,Bachelors,9,Exec-Managerial,37,50K-75K
59,Private,Masters,34,Tech-Support,51,75K-100K
24,Self-Emp,Bachelors,3,Prof-Specialty,40,25K-50K
57,Private,Bachelors,32,Admin,42,50K-75K
45,Private,Masters,24,Prof-Specialty,51,75K-100K
49,Private,High School,31,Craft-Repair,54,50K-75K
52,Private,Associate,35,Tech-Support,40,75K-100K
32,Private,Doctorate,6,Sales,51,25K-50K
65,Self-Emp,Bachelors,44,Prof-Specialty,46,75K-100K
53,Local-Gov,Masters,30,Farming-Fishing,36,50K-75K
38,Private,Bachelors,14,Prof-Specialty,42,50K-75K
23,Private,Masters,0,Admin,25,<=25K
18,Private,Bachelors,0,Tech-Support,44,25K-50K
21,Private,Bachelors,1,Other-Service,35,<=25K
28,Private,Bachelors,6,Prof-Specialty,33,25K-50K
61,Private,Masters,36,Admin,48,75K-100K
43,Private,Bachelors,20,Prof-Specialty,31,50K-75K
54,Federal-Gov,Bachelors,29,Tech-Support,42,75K-100K
40,Local-Gov,Bachelors,17,Exec-Managerial,47,50K-75K
46,State-Gov,High School,31,Exec-Managerial,36,50K-75K
38,Private,High School,19,Prof-Specialty,41,50K-75K
65,Private,Masters,41,Sales,33,75K-100K
62,Private,Bachelors,39,Tech-Support,32,75K-100K
62,Local-Gov,High School,47,Prof-Specialty,37,75K-100K
44,Federal-Gov,High School,26,Prof-Specialty,65,75K-100K
56,Local-Gov,Bachelors,32,Sales,54,75K-100K
57,State-Gov,Bachelors,35,Tech-Support,35,50K-75K
30,Private,Bachelors,6,Admin,38,25K-50K
40,Self-Emp,Bachelors,18,Exec-Managerial,36,50K-75K
33,Local-Gov,Associate,14,Sales,29,25K-50K
47,Private,High School,32,Admin,33,50K-75K
21,State-Gov,High School,5,Exec-Managerial,35,50K-75K
57,Local-Gov,Bachelors,33,Other-Service,20,50K-75K
33,Private,High School,13,Other-Service,37,25K-50K
48,Private,Bachelors,25,Tech-Support,45,50K-75K
59,Private,Bachelors,35,Exec-Managerial,55,75K-100K
42,Private,Bachelors,20,Sales,44,50K-75K
61,Private,Masters,38,Admin,32,50K-75K
29,Private,High School,12,Prof-Specialty,31,25K-50K
43,,Bachelors,20,Craft-Repair,39,50K-75K
54,Private,High School,36,Other-Service,40,50K-75K
65,Local-Gov,High School,47,Other-Service,38,50K-75K
50,Private,Associate,27,Other-Service,49,50K-75K
45,State-Gov,High School,25,Admin,43,25K-50K
26,Private,Bachelors,3,Farming-Fishing,43,25K-50K
29,Private,Bachelors,8,Tech-Support,42,50K-75K
22,Private,High School,7,Other-Service,34,<=25K
45,Self-Emp,High School,29,Exec-Managerial,26,50K-75K
52,Private,Bachelors,27,Exec-Managerial,38,75K-100K
22,Private,Bachelors,0,Admin,34,<=25K
51,Private,Associate,29,Admin,45,50K-75K
63,Private,Bachelors,42,Prof-Specialty,35,75K-100K
51,Private,Bachelors,32,Other-Service,49,50K-75K
30,Private,Bachelors,5,Sales,45,25K-50K
56,Private,High School,38,Admin,53,75K-100K
59,State-Gov,Bachelors,38,Sales,52,75K-100K
62,Federal-Gov,Bachelors,41,Sales,45,75K-100K
65,Private,Bachelors,43,Sales,30,75K-100K
31,Private,Bachelors,9,Admin,36,25K-50K
28,Self-Emp,Masters,3,Sales,34,25K-50K
59,Private,High School,42,Other-Service,40,50K-75K
55,Private,Masters,31,Other-Service,43,25K-50K
21,Private,Bachelors,1,Tech-Support,37,25K-50K
50,Private,Bachelors,31,Farming-Fishing,44,50K-75K
24,Federal-Gov,High School,9,Sales,34,25K-50K
58,Local-Gov,Associate,40,Prof-Specialty,21,75K-100K
25,Local-Gov,Bachelors,6,Prof-Specialty,41,25K-50K
54,,Bachelors,29,Admin,37,50K-75K
27,Federal-Gov,High School,12,Tech-Support,41,50K-75K
60,Private,Bachelors,36,Farming-Fishing,46,50K-75K
32,State-Gov,High School,17,Admin,38,25K-50K
55,Private,Doctorate,30,Sales,30,50K-75K
32,Self-Emp,Masters,7,Farming-Fishing,35,25K-50K
22,Private,High School,4,Admin,51,<=25K
46,Private,Masters,20,Exec-Managerial,43,50K-75K
36,Private,Masters,11,Other-Service,49,25K-50K
27,Private,Associate,8,Other-Service,36,<=25K
29,Private,Bachelors,5,Farming-Fishing,45,25K-50K
21,Private,Associate,3,Exec-Managerial,47,25K-50K
48,State-Gov,Bachelors,25,Admin,27,50K-75K
35,State-Gov,High School,17,Craft-Repair,42,25K-50K
33,Self-Emp,High School,15,Prof-Specialty,41,25K-50K
57,State-Gov,Associate,40,Prof-Specialty,30,75K-100K
53,Self-Emp,High School,34,Other-Service,30,50K-75K
42,Local-Gov,Bachelors,21,Other-Service,56,50K-75K
40,Private,High School,25,Prof-Specialty,41,50K-75K
29,Private,Associate,11,Admin,50,25K-50K
51,State-Gov,Masters,26,Admin,45,50K-75K
53,Private,Associate,30,Exec-Managerial,40,50K-75K
54,Private,Bachelors,31,Sales,31,50K-75K
20,Self-Emp,Masters,0,Admin,45,25K-50K
26,Private,Masters,4,Prof-Specialty,40,25K-50K
35,Private,High School,17,Prof-Specialty,41,50K-75K
60,Private,Associate,43,Prof-Specialty,42,75K-100K
52,,Doctorate,26,Sales,42,75K-100K
51,Local-Gov,Associate,34,Tech-Support,44,75K-100K
58,Private,Associate,37,Sales,32,50K-75K
31,Private,High School,11,Prof-Specialty,45,50K-75K
21,Private,High School,3,Prof-Specialty,45,25K-50K
46,Private,Bachelors,24,Exec-Managerial,41,50K-75K
58,Private,Bachelors,35,Sales,44,75K-100K
62,Private,Masters,40,Sales,51,75K-100K
32,Private,Bachelors,8,Other-Service,46,25K-50K
45,Private,High School,26,Admin,30,50K-75K
59,Private,High School,39,Prof-Specialty,35,75K-100K
33,Private,Doctorate,6,Admin,38,25K-50K
29,Private,High School,9,Sales,35,25K-50K
22,Private,High School,7,Sales,28,25K-50K
51,Private,Masters,26,Other-Service,47,50K-75K
59,Private,Bachelors,34,Admin,33,75K-100K
18,Private,High School,0,Other-Service,49,<=25K
56,Private,Masters,30,Craft-Repair,27,50K-75K
49,Private,Doctorate,24,Prof-Specialty,46,75K-100K
43,State-Gov,High School,24,Exec-Managerial,46,50K-75K
34,Private,Masters,11,Other-Service,41,25K-50K
65,Private,Associate,42,Exec-Managerial,37,75K-100K
44,Private,Bachelors,22,Tech-Support,39,50K-75K
41,Private,Masters,20,Prof-Specialty,40,50K-75K
52,Private,Doctorate,24,Sales,43,75K-100K
63,Private,High School,44,Sales,38,75K-100K
59,Private,High School,44,Other-Service,39,75K-100K
56,Private,High School,35,Craft-Repair,42,50K-75K
43,Self-Emp,Bachelors,24,Exec-Managerial,40,50K-75K
55,Private,High School,40,Exec-Managerial,32,75K-100K
40,Private,Associate,21,Craft-Repair,33,50K-75K
39,Self-Emp,High School,24,Prof-Specialty,39,50K-75K
21,Private,Associate,1,Exec-Managerial,26,25K-50K
26,Self-Emp,High School,9,Exec-Managerial,38,25K-50K
21,Local-Gov,Bachelors,0,Sales,41,25K-50K
24,Federal-Gov,High School,3,Sales,39,25K-50K
40,Private,High School,21,Farming-Fishing,43,25K-50K
19,Private,Masters,0,Farming-Fishing,41,<=25K
41,Self-Emp,Bachelors,18,Exec-Managerial,46,50K-75K
57,Private,High School,37,Exec-Managerial,41,75K-100K
48,Self-Emp,High School,28,Craft-Repair,55,50K-75K
64,Private,Bachelors,39,Prof-Specialty,40,75K-100K
48,State-Gov,Associate,25,Admin,46,50K-75K
64,Private,Bachelors,44,Tech-Support,38,75K-100K
57,Private,Associate,34,Sales,40,75K-100K
65,Private,High School,45,Farming-Fishing,32,50K-75K
60,Private,Associate,40,Prof-Specialty,39,>100K
51,Private,Bachelors,32,Admin,33,50K-75K
41,Private,Masters,20,Other-Service,49,25K-50K
43,Private,High School,28,,41,25K-50K
33,Private,Bachelors,12,Tech-Support,44,25K-50K
64,Private,High School,49,Prof-Specialty,26,75K-100K
30,Private,Associate,7,Prof-Specialty,27,50K-75K
32,Private,Masters,11,Prof-Specialty,37,50K-75K
44,Private,Associate,25,Prof-Specialty,28,50K-75K
21,Private,Masters,0,Prof-Specialty,17,25K-50K
33,Private,Bachelors,9,Farming-Fishing,46,25K-50K
47,State-Gov,Masters,25,Exec-Managerial,42,75K-100K
61,Private,Bachelors,39,Admin,33,75K-100K
47,Private,High School,27,Admin,40,50K-75K
53,Private,High School,32,Admin,54,50K-75K
20,Private,Associate,0,Exec-Managerial,32,25K-50K
39,Private,High School,19,Sales,47,50K-75K
39,Private,Associate,17,Other-Service,36,25K-50K
29,Private,Associate,6,Other-Service,35,<=25K
38,Private,Masters,11,Craft-Repair,29,25K-50K
21,Private,Associate,0,Other-Service,41,<=25K
48,Private,Bachelors,24,Sales,46,50K-75K
61,Private,Masters,38,Exec-Managerial,42,75K-100K
48,Without-Pay,Masters,24,Tech-Support,38,50K-75K
40,Federal-Gov,High School,23,Admin,34,50K-75K
37,Private,Associate,19,Other-Service,53,25K-50K
32,Private,High School,14,Prof-Specialty,35,25K-50K
40,Private,Associate,22,Admin,35,25K-50K
45,Private,Associate,25,Sales,27,25K-50K
33,Private,Bachelors,9,Exec-Managerial,54,50K-75K
54,Private,Associate,35,Admin,26,50K-75K
38,Private,Bachelors,16,Sales,47,25K-50K
32,Private,Doctorate,7,Prof-Specialty,44,50K-75K
34,Private,High School,16,Other-Service,36,25K-50K
54,Private,Associate,31,Other-Service,41,50K-75K
30,Private,Bachelors,8,Exec-Managerial,43,50K-75K
36,Private,High School,21,Tech-Support,58,25K-50K
47,Private,Bachelors,23,Other-Service,54,50K-75K
62,Local-Gov,High School,43,Craft-Repair,45,50K-75K
35,Local-Gov,Masters,8,Prof-Specialty,42,50K-75K
31,Private,High School,12,Craft-Repair,45,25K-50K
53,State-Gov,High School,33,Exec-Managerial,41,50K-75K
53,Private,Bachelors,34,Admin,42,75K-100K
37,Private,High School,18,Other-Service,34,25K-50K
36,Private,High School,18,Exec-Managerial,39,50K-75K
62,Private,Associate,41,Prof-Specialty,46,75K-100K
61,Private,Associate,42,Tech-Support,40,75K-100K
24,Private,Bachelors,0,Admin,43,25K-50K
61,Private,Bachelors,40,Sales,35,75K-100K
21,Private,Bachelors,0,Admin,39,25K-50K
51,Without-Pay,Bachelors,32,Admin,30,50K-75K
19,Private,High School,2,Sales,46,<=25K
22,Federal-Gov,High School,1,,25,25K-50K
27,Private,Bachelors,4,Farming-Fishing,43,25K-50K
49,Local-Gov,Masters,27,Craft-Repair,29,50K-75K
59,State-Gov,High School,42,Admin,32,50K-75K
58,Private,Associate,38,Craft-Repair,32,75K-100K
30,Private,Associate,9,Exec-Managerial,46,50K-75K
56,Private,Bachelors,37,Prof-Specialty,30,75K-100K
22,Without-Pay,Bachelors,2,Admin,38,<=25K
27,Private,High School,12,Tech-Support,36,25K-50K
27,Private,Bachelors,2,Other-Service,37,<=25K
55,Private,High School,37,Exec-Managerial,45,75K-100K
44,Local-Gov,Associate,23,Admin,38,50K-75K
38,Private,Bachelors,19,Tech-Support,38,50K-75K
25,Private,Associate,5,Sales,32,25K-50K
18,Private,High School,0,Prof-Specialty,32,25K-50K
45,Private,Doctorate,17,Other-Service,28,25K-50K
56,Private,Masters,30,Prof-Specialty,37,75K-100K
31,Private,Bachelors,10,Craft-Repair,51,25K-50K
38,Private,Associate,17,Craft-Repair,41,25K-50K
47,Private,High School,26,Admin,40,50K-75K
38,Private,Masters,16,Admin,27,25K-50K
26,Private,Bachelors,5,Exec-Managerial,48,50K-75K
34,Private,Masters,8,Admin,52,25K-50K
22,Self-Emp,High School,5,Prof-Specialty,33,25K-50K
48,Private,High School,31,Admin,32,50K-75K
57,,Doctorate,29,Exec-Managerial,51,75K-100K
55,Private,Bachelors,30,Tech-Support,43,75K-100K
60,Private,High School,41,Exec-Managerial,53,75K-100K
36,Private,High School,21,Prof-Specialty,49,50K-75K
53,Private,Associate,30,Other-Service,24,50K-75K
50,Private,High School,35,Sales,52,75K-100K
30,Self-Emp,Associate,7,Prof-Specialty,41,25K-50K
31,,Associate,11,Admin,40,25K-50K
50,Private,Bachelors,27,,40,50K-75K
46,Self-Emp,Associate,29,,39,50K-75K
60,Private,Doctorate,31,Exec-Managerial,27,75K-100K
53,Private,High School,37,Prof-Specialty,51,75K-100K
61,Federal-Gov,Bachelors,40,,35,75K-100K
27,Private,High School,9,Tech-Support,37,25K-50K
48,Private,Bachelors,29,Admin,44,50K-75K
23,Private,Doctorate,0,Prof-Specialty,53,25K-50K
18,Private,Bachelors,0,Prof-Specialty,39,25K-50K
24,Private,Bachelors,4,Craft-Repair,41,25K-50K
44,State-Gov,Associate,23,Exec-Managerial,51,75K-100K
38,Private,Bachelors,13,Prof-Specialty,44,50K-75K
45,Private,Masters,24,Sales,43,50K-75K
33,Private,Doctorate,5,Admin,16,25K-50K
63,Without-Pay,Associate,45,Prof-Specialty,37,75K-100K
40,Private,Doctorate,12,Prof-Specialty,41,50K-75K
37,Private,High School,19,Other-Service,41,25K-50K
55,Private,High School,40,Farming-Fishing,47,50K-75K
42,Private,High School,22,Craft-Repair,30,25K-50K
45,Private,High School,29,Farming-Fishing,31,25K-50K
22,Local-Gov,Bachelors,3,Prof-Specialty,47,25K-50K
38,Private,Masters,14,Admin,48,25K-50K
35,Private,Bachelors,11,Admin,31,25K-50K
64,Private,Bachelors,42,Craft-Repair,42,75K-100K
23,Private,Bachelors,2,Sales,38,<=25K
46,Private,Bachelors,21,Admin,34,25K-50K
36,Self-Emp,Associate,13,Exec-Managerial,30,50K-75K
50,Local-Gov,Bachelors,25,Tech-Support,32,50K-75K
18,Private,Bachelors,0,Prof-Specialty,33,25K-50K
62,Without-Pay,Bachelors,42,Prof-Specialty,52,75K-100K
20,Private,Bachelors,0,Prof-Specialty,43,25K-50K
59,Private,Masters,36,Prof-Specialty,42,75K-100K
38,Self-Emp,High School,17,Tech-Support,31,50K-75K
52,Private,Associate,29,Admin,50,50K-75K
58,Self-Emp,Bachelors,34,Other-Service,51,50K-75K
57,Private,Associate,35,Tech-Support,41,75K-100K
20,Federal-Gov,Masters,0,Exec-Managerial,41,50K-75K
42,Self-Emp,High School,27,Prof-Specialty,41,50K-75K
62,Private,Associate,45,Tech-Support,45,75K-100K
55,Local-Gov,Masters,34,Tech-Support,28,75K-100K
62,Local-Gov,Associate,42,Sales,31,75K-100K
37,Private,Bachelors,13,Sales,33,25K-50K
61,Private,High School,41,Admin,36,75K-100K
62,Self-Emp,High School,42,Farming-Fishing,42,50K-75K
51,Self-Emp,Bachelors,27,Prof-Specialty,48,75K-100K
38,Private,High School,21,Admin,47,25K-50K
65,Private,Masters,40,Prof-Specialty,27,75K-100K
40,Local-Gov,Bachelors,16,Sales,55,50K-75K
23,Private,High School,7,Tech-Support,57,25K-50K
30,Self-Emp,Bachelors,8,Craft-Repair,53,25K-50K
40,Private,Bachelors,21,Other-Service,34,25K-50K
26,Private,High School,6,Prof-Specialty,36,25K-50K
34,Private,High School,17,Other-Service,27,25K-50K
19,Self-Emp,Associate,1,Other-Service,42,<=25K
36,Private,Bachelors,17,Prof-Specialty,42,50K-75K
36,Private,Bachelors,11,Other-Service,37,25K-50K
24,Private,Bachelors,0,Exec-Managerial,32,25K-50K
59,Private,Bachelors,40,Admin,41,50K-75K
59,Private,Bachelors,36,Craft-Repair,38,50K-75K
37,Private,Bachelors,12,Admin,43,25K-50K
26,Private,Bachelors,2,Tech-Support,52,25K-50K
34,Private,High School,19,Tech-Support,45,25K-50K
44,Private,Masters,21,Craft-Repair,41,50K-75K
64,Private,Bachelors,41,Admin,41,75K-100K
19,Private,Bachelors,0,Exec-Managerial,31,25K-50K
53,Federal-Gov,Bachelors,29,Exec-Managerial,39,75K-100K
36,Private,High School,15,Prof-Specialty,42,25K-50K
34,Private,Bachelors,12,Tech-Support,47,25K-50K
22,Private,Associate,0,Prof-Specialty,45,<=25K
56,Private,Bachelors,34,Farming-Fishing,37,50K-75K
35,Private,Associate,17,Admin,50,25K-50K
24,Private,Bachelors,2,Other-Service,24,<=25K
34,Private,Bachelors,14,Tech-Support,44,25K-50K
56,Private,Bachelors,33,Exec-Managerial,32,75K-100K
53,Private,High School,36,Prof-Specialty,52,75K-100K
57,Federal-Gov,Doctorate,27,Other-Service,47,50K-75K
62,Private,Bachelors,37,Admin,28,50K-75K
21,Self-Emp,Bachelors,0,Prof-Specialty,31,25K-50K
55,,High School,40,Admin,26,50K-75K
42,Private,Bachelors,17,Exec-Managerial,46,50K-75K
22,Self-Emp,High School,3,Prof-Specialty,43,25K-50K
47,Private,Bachelors,22,Sales,47,50K-75K
29,Private,High School,9,Craft-Repair,18,<=25K
21,Private,Bachelors,0,Tech-Support,33,25K-50K
41,State-Gov,Bachelors,20,Prof-Specialty,45,50K-75K
46,Private,Associate,28,Prof-Specialty,50,75K-100K
26,Private,Associate,6,Prof-Specialty,37,25K-50K
21,Private,Masters,0,Admin,42,25K-50K
41,Private,High School,25,Sales,46,50K-75K
31,Private,Bachelors,9,Other-Service,52,25K-50K
22,Local-Gov,High School,5,Other-Service,27,<=25K
35,Private,High School,16,Prof-Specialty,38,25K-50K
59,Private,High School,39,Prof-Specialty,27,50K-75K
36,Private,Bachelors,15,Craft-Repair,43,50K-75K
29,Private,Associate,7,Exec-Managerial,28,25K-50K
35,Private,Masters,10,Tech-Support,39,50K-75K
34,Federal-Gov,Bachelors,13,Craft-Repair,40,50K-75K
47,State-Gov,High School,26,Admin,33,50K-75K
41,Local-Gov,Bachelors,22,Other-Service,48,25K-50K
28,Self-Emp,High School,9,Exec-Managerial,41,50K-75K
52,Private,Bachelors,30,Exec-Managerial,40,75K-100K
40,Local-Gov,High School,23,Prof-Specialty,34,50K-75K
34,Local-Gov,High School,15,Sales,38,25K-50K
18,State-Gov,Bachelors,0,Prof-Specialty,32,25K-50K
32,State-Gov,Masters,9,Prof-Specialty,37,25K-50K
49,Private,Associate,29,Admin,40,50K-75K
26,Private,Bachelors,6,Exec-Managerial,60,50K-75K
32,Private,High School,14,Tech-Support,39,25K-50K
45,Private,Bachelors,22,Prof-Specialty,34,50K-75K
41,Private,Bachelors,17,Admin,29,50K-75K
52,State-Gov,High School,36,Prof-Specialty,45,75K-100K
39,Self-Emp,High School,23,Sales,31,25K-50K
44,Private,High School,25,Prof-Specialty,43,50K-75K
36,Private,Associate,17,Craft-Repair,51,50K-75K
62,Private,High School,45,Craft-Repair,46,75K-100K
29,Private,Bachelors,8,Craft-Repair,32,25K-50K
37,Private,Doctorate,10,Tech-Support,41,50K-75K
18,Private,High School,0,Farming-Fishing,50,<=25K
38,Private,Bachelors,17,Admin,42,50K-75K
62,Private,Bachelors,41,Exec-Managerial,38,75K-100K
18,Private,Masters,0,Sales,47,<=25K
27,Self-Emp,Bachelors,3,Prof-Specialty,44,25K-50K
64,Private,Bachelors,40,Craft-Repair,41,75K-100K
49,State-Gov,Associate,28,Craft-Repair,45,50K-75K
56,Private,High School,37,Sales,42,50K-75K
39,Private,High School,20,Sales,36,25K-50K
35,Private,Associate,16,Prof-Specialty,41,50K-75K
65,Local-Gov,High School,45,Other-Service,37,50K-75K
63,Private,Bachelors,40,Sales,49,75K-100K
49,Private,High School,29,Other-Service,37,50K-75K
44,Self-Emp,Bachelors,23,Prof-Specialty,37,75K-100K
45,Self-Emp,High School,29,Prof-Specialty,46,75K-100K
35,Private,Masters,12,Exec-Managerial,38,50K-75K
56,Self-Emp,Masters,31,Craft-Repair,40,75K-100K
46,Local-Gov,High School,29,Farming-Fishing,37,50K-75K
35,Self-Emp,High School,18,Sales,33,50K-75K
61,State-Gov,Bachelors,37,Tech-Support,37,75K-100K
25,Private,High School,4,Other-Service,35,<=25K
48,Private,Associate,28,Sales,61,50K-75K
51,Private,High School,32,Exec-Managerial,37,75K-100K
24,Private,Masters,3,Sales,36,25K-50K
53,Federal-Gov,Masters,26,Prof-Specialty,46,50K-75K
35,Local-Gov,Bachelors,15,Sales,46,25K-50K
55,Self-Emp,Bachelors,36,Tech-Support,32,75K-100K
26,Without-Pay,Masters,1,Exec-Managerial,41,25K-50K
26,Private,Masters,0,Sales,37,<=25K
63,Federal-Gov,Masters,40,Prof-Specialty,42,75K-100K
25,Private,High School,6,Admin,37,<=25K
52,Private,High School,31,Other-Service,23,25K-50K
35,Private,Bachelors,13,Exec-Managerial,44,50K-75K
22,Private,Bachelors,1,Prof-Specialty,43,25K-50K
31,Local-Gov,High School,12,Prof-Specialty,30,25K-50K
45,Private,High School,29,Admin,47,50K-75K
47,Local-Gov,Masters,25,Craft-Repair,47,50K-75K
21,Private,Masters,0,Other-Service,49,<=25K
56,State-Gov,Associate,33,Exec-Managerial,27,75K-100K
37,Self-Emp,Masters,12,Tech-Support,46,50K-75K
42,Self-Emp,Bachelors,23,,33,50K-75K
45,Private,Bachelors,24,Prof-Specialty,30,50K-75K
29,Self-Emp,Associate,7,Prof-Specialty,35,25K-50K
19,Private,High School,3,Farming-Fishing,38,<=25K
60,Self-Emp,Associate,37,Prof-Specialty,35,75K-100K
31,Private,Associate,11,Sales,49,25K-50K
39,Private,Bachelors,16,Admin,31,25K-50K
48,Private,High School,31,Exec-Managerial,47,75K-100K
40,Private,Doctorate,12,,36,75K-100K
65,Local-Gov,High School,47,Sales,40,75K-100K
37,Private,High School,20,Admin,37,25K-50K
55,Self-Emp,Bachelors,33,Other-Service,33,50K-75K
21,Private,Bachelors,0,Tech-Support,33,25K-50K
32,Local-Gov,Associate,10,Exec-Managerial,29,50K-75K
41,Private,Bachelors,21,Admin,28,50K-75K
42,Private,Bachelors,21,Tech-Support,38,50K-75K
18,Self-Emp,Bachelors,0,Exec-Managerial,50,25K-50K
24,Self-Emp,Bachelors,0,Other-Service,31,<=25K
48,Private,High School,32,Other-Service,41,50K-75K
29,Private,Bachelors,10,Sales,38,25K-50K
59,Private,Masters,33,Prof-Specialty,50,75K-100K
22,Private,High School,3,Prof-Specialty,43,25K-50K
61,Private,Associate,39,Sales,34,75K-100K
